content;score;thumbsUpCount;at;appVersion;text_length;word_count
4x transfer via qris notif gagal tpi saldo kepotong .. udh suruh tunggu 1x24jam gabalik juga .. tolong bca;1;0;2025-09-11 23:14:21;;106;19
pake qris bca transaksi gagal tapi saldo kepotong;1;0;2025-09-11 23:09:16;4.7.0;49;8
"gr"" transksi gagal ke TF 2 kali akhirnya ketipu org aplikasi tolol";1;0;2025-09-11 23:06:10;;66;12
selama ini BCA bagus pelayanan nya dan juga tidak ada potongan 0 persen;5;0;2025-09-11 22:03:22;4.7.0;71;13
gua heran. kenapa kalo QRIS gagal saldo kepotong chat cs malah suruh telfon sana sini. sering bngt terjadi;1;0;2025-09-11 21:38:02;4.6.9;106;18
nice;5;0;2025-09-11 20:33:04;4.7.0;4;1
saya mau laporan soal qris error dan saldo saya nyangkut melalui WhatsApp BCA tapi respon nya selalu singkat tanpa toleransi customer sedang menjelaskan permasalahan tapi sudah ditutup pembicaraannya dan waktu tunggu untuk chat live admin BCA melalui WhatsApp sangat tidak dianjurkan karena yg respon bukan dari CS/(Manusia real) tapi sistem BOT yg selalu mengulangkan chat, 1. respon lama 2. chat bot yg selalu di ulang ulang 3. niat menyelesaikan masalah malah jadi tambah bingung;1;0;2025-09-11 19:42:59;4.7.0;482;74
TF PAKE QRIS 2X GAGAL, TAPI SALDO KEPOTONG 2X. BALIKIN DUIT GW;1;0;2025-09-11 19:31:11;4.7.0;62;12
solusi donk,payment QRIS gaggal terus nih,jg tf ke rek sesama Dan antar bank,kalo payment via Virtual account normal;3;0;2025-09-11 19:01:20;4.7.0;116;18
Kalo lagi maintenance/trouble di off kan lah semua transaksi,transaksi gak sampe tujuan/gagal,malah saldo kepotong,,jangan mentang2 bank Gede gaya gayaan ON terus apknya,dari dulu penyakit kayak gini dipelihara terus n masa sih sekelas BCA gak bisa benahi..payahh..;1;0;2025-09-11 19:00:35;4.7.0;265;36
oke;5;0;2025-09-11 18:42:57;4.7.0;3;1
"hallo BCA, saya transaksi lewat QRIS di tgl 11 September 2025 ko keterangannya ""transaksi gagal"" ya? tapi pas saya check di mutasi saldo itu udah keluar saldo nya, bagaimana ya? Apakah saldo nya bisa balik lagi?";3;0;2025-09-11 18:30:27;4.7.0;211;36
Qris gangguan dan tidak ada informasi atensi BCA kepada nasabah.. saldo terpotong dan tidak kembali ke rekening nasabah;1;0;2025-09-11 18:27:24;4.7.0;119;18
Maaf,, Tf QRIS bermasalah. gagal sampai 2x. uang ngga kembali;2;0;2025-09-11 18:13:51;;61;10
bank maling pake QRIS transaksi berhasil tapi ga masuk dan saldo ke potong;1;0;2025-09-11 18:13:03;2.9.6;74;13
Sering eror atau gangguan mau transfer aja muter2 trus jaringan bagus smua normal tapi gabisa2 aneh,,,sering juga tarik uang di mesin ATM uang nya ga keluar saldo nya kepotong;1;0;2025-09-11 18:04:55;4.7.0;175;29
good app;5;0;2025-09-11 18:04:37;4.7.0;8;2
bagus apknya sangat membantu;5;0;2025-09-11 17:55:03;4.7.0;28;4
nyaman pake apl BCA mobile;5;0;2025-09-11 17:39:41;;26;5
saya belanja pembayaran lewat qiris biasanya kalau gagal saldo akan balik lagi ini gagal saldo terpotong gimana sih aplikasi BCA ini sebenarnya saya puas kagak puas ini belanja bayar pakai qiris kalau gagal biasanya saldo akan balik lagi ini gagal saldo terpotong riwayatnya nggak ada saldo terpotong 😇😇😇😇;4;0;2025-09-11 17:25:01;4.7.0;305;48
di perbarui bukan nya makin bagus malah makin oon ini apk;1;0;2025-09-11 17:24:13;4.7.0;57;11
bug tidak bisa mencentang 2 pertanyaan bca mobie;1;0;2025-09-11 17:10:00;4.7.0;48;8
sangat menyulitkan ketika masuk, keyboardnya jadi gak respon. dengan susah payah bisa masuk, ngetik nominal mau transfer macet...;1;0;2025-09-11 16:56:58;;129;18
Aktivasi mbanking gagal di sms, pulsa ada tetep gagal, tlfn cs atas nama chintya tidak membantu sama sekali dan menutup tlfn padahal saya belum selesai;1;0;2025-09-11 16:21:14;;151;25
padahal bank besar dan perusahaan besar di indonesia tapi saat ada kenadala qris semalam tidak bisa berbuat apa apa dan hanya menyuruh nasabah untuk menunggu. tanpa ada solusi lain. transaksi yang gagal tapi saldo terdebet. dan tidak ada solusi selain menunggu;1;0;2025-09-11 16:05:42;4.7.0;260;41
ada apa dengan qris woy sudah gagal 3x malah sado terpotong 3 kali juga;1;0;2025-09-11 16:00:05;4.7.0;71;14
saya melakukan transaksi qris tapi gagal saldo terpotong tidak di kembalikan gimana sudah hubungi pihak bca juga gak ada solusinya entah uangnya lari kemana;1;0;2025-09-11 15:38:58;4.7.0;156;24
Maaf, saya kecewa sekali dengan pelayanan yang ada, bantuan untuk customer harus melalui aplikasi ini lah, harus menghubungi ini lah, namun nyatanya tidak bisa dihubungi dan melalui proses yang rumit, solusi dan hasil yang diharapkan pun tidak ada;1;0;2025-09-11 15:36:33;4.7.0;247;38
parah u tlp pls smpai abis solusi ga da byr qris saldo kepotong ke merchant ga msk. parah bca qris y duit ilang;1;0;2025-09-11 15:35:37;4.0.2;111;23
saldo saya hilang setelah membayar dengan QR, saya cek dimutasi ada transaksi tetapi saya cek di inbox QR tidak ada transaksinya;2;0;2025-09-11 14:58:12;4.7.0;128;21
kok biaya admin dari ke FIF naik jadi 25.000 tanpa ada pemberitahuan awal;1;0;2025-09-11 14:38:28;4.7.0;73;13
kejadian tadi malam tgl 10/9/25 saya QR 3kali masa uang nya ke potong tapi keterangan QR gagal saldo syaa berkurang dan sampai skearnG uang saya hilang 300ribu parah banget ini BCA,, sementara QR di tuju gak ada masuk uang nya;1;0;2025-09-11 14:35:37;4.7.0;226;40
tolong donk, ini Aris, 2 pembayaran pending, dari mlm sampai sekarang belum ada info terkirim, sedangkan uang sy sudah terpotong dan pedagang belum menerima;1;2;2025-09-11 14:26:41;4.7.0;156;24
Transaksi Qris status gagal tapi saldo berkurang, kirim laporan ke halobca ga ada tanggapan.;1;0;2025-09-11 14:20:31;4.7.0;92;14
PAYAH QRIS BATAL TAPI SALDO KESEDOT , MAU MINTA DI KEMBALIKAN PROSES RIBET BERTELE2 LAMA BERENTI MAKE BCA JUGA,;1;0;2025-09-11 14:10:16;4.7.0;111;19
makasih sudah diperbaiki.GOOD;5;0;2025-09-11 13:59:50;4.7.0;29;3
semalem sya transfer 3 kali via qr. nominal 50 2x. 100 1x. tapi transaksi gagal saldonya tetap terpotong total hilang 200. pas siang in sya cek yg refund cuma 100.. yg 50 2x nya entah kemana belum ada tanggapan dari bca..;1;0;2025-09-11 13:57:14;4.7.0;221;41
parah pengiriman lewat QRIS saldo berkurang. gak terkirim.;1;0;2025-09-11 13:57:05;4.7.0;58;8
transaksi qris gagal, saldo berkurang. dikira jaringan yg rusak, taunya dari BCA nya yg bermasalah. dihubungi pihak BCA tidak ada respon. saldo hilang ±200rb. sungguh sudah sangat merugikan. saya kasih bintang 1. sangat mengecewakan. padahal saya lagi sangat butuh uang, malah kehilangan uang.;1;0;2025-09-11 13:55:10;4.7.0;293;43
"kenapa saya tidak bisa transaksi di keterangannya ""sementara transaksi tidak dapat di proses, silakan ulangi beberapa saat lagi""";1;0;2025-09-11 13:45:58;;128;18
BCA QRIS ANEH, TRANSAKSI GAGAL SALDO BERKURANG, WHY BCA??;1;0;2025-09-11 13:44:13;2.9.6;57;9
transaksi Qris saya gagal tetapi saldo saya hilang semua...mohon di bantu kembalikan saldo saya ...karna sangat kecewa seperti ini;1;0;2025-09-11 13:42:14;;130;19
saldo Qris saya gagal tapi saldo saya tetap terpotong, gimana sih ini;1;0;2025-09-11 13:30:10;;69;12
selalu gangguan dan selalu bermasalah saya kecewa sebagi nasabah. tau gituh saya nabung di bank yg lain;1;0;2025-09-11 13:26:15;;103;17
kemarin transaksi qris gagal 2kali saldo sudah kepotong 2kali juga gimana ini ditujuan tidak ada cek mutasi sudah kepotong hadeh;1;1;2025-09-11 13:26:01;4.7.0;128;20
woy BCA pembayaran qris Lo error bermasalah tapi saldo gak kembali dah 12jam belalu... sistem Lo mau error selamanya juga bodoamat, balikin dong saldo w taiii. nyusahin orang Lo;1;0;2025-09-11 13:24:46;;177;29
transaksi qr gagal saldo kepotong history transaksi gada parah;2;0;2025-09-11 13:17:38;4.7.0;62;9
tranfer pake Qris gagal 2x tapi saldo hilang tiba tibaa, bca penippuan iniii...;1;0;2025-09-11 13:13:43;4.7.0;79;13
BCA lagi kenapa dah, bayar pake qris gagal tapi saldo kepotong hadeh;5;0;2025-09-11 13:04:50;4.7.0;68;12
balikin duit w yg kepotong woy;1;0;2025-09-11 12:58:55;4.7.0;30;6
pembayaran QRIS pending, saldo terpotong tapi tidak masuk ke merchant, menghubungi halo BCA pun tidak bisa langsung force close call, jadi bayar 2 kali 😩;1;0;2025-09-11 12:57:09;4.7.0;153;25
Kami Pesan di Kota Timika perlu Memperluaskan Jaringan Kantor Cam ang Pembantu Agar Lebih bagus Terima kasih atas Kerjasamanya yang baik kedepan Shallom Semoga bermanfaat bagi kita semua.;5;0;2025-09-11 12:51:13;;187;28
tetap harus di tingkatkan lagi;5;0;2025-09-11 12:50:36;4.7.0;30;5
tolong dong di perbaiki,,,ini sudah transaksi menggunakan qris keterangan di aplikasi gagal tetapi saldo sudah terpotong;1;0;2025-09-11 12:47:35;4.7.0;120;16
"saya smlm mau beli jajan ngga bisa pake qris udah saya coba sampe 11x pas di cek saldo nya berkurang sampe sekarang belum balik lagi gimana nih parah banget tolong lah bantu ini saldo saya sampe sekarang belum masuk"" nominal ngga kecil juga";2;0;2025-09-11 12:39:42;4.7.0;240;43
transaksi qris gagal tapi saldo terpotong belum kembali padahal sudah 10 jam lebih sekelas bca kek gini bukan pertama kali mengecewakan;1;0;2025-09-11 12:35:08;;135;21
Kalo ada kendala sistem cs nya pada gk mau kerja, kbnyakan alasan. Msalah tidak terurai.;1;0;2025-09-11 12:31:13;2.7.5;88;15
kemarin saya sempet kecewa karena melakukan pembayaran dg Qris,tapi gagal dan saldo saya tetep berkurang. tapi GK sampai 12 jam,saldoku d kembalikan otomatis. ALHAMDULILLAH. terimakasih BCA;4;0;2025-09-11 12:16:33;4.7.0;189;26
selalu dan selalu kalo transaksi qris saldo kepotong padahal pengirimannya gagal, BCA biadap emng, gada perubahan;1;0;2025-09-11 12:14:23;;113;16
parah, sering lag padahal jaringan bagus;1;0;2025-09-11 12:14:07;;40;6
parah..Qriss 3x gagal tp saldo kepotong..ga jelas bgt BCA gila, halo BCA ga respond yg respond robot...bobrok udh, ga jelas bego;1;0;2025-09-11 12:12:39;4.7.0;128;21
kebanyakan eror,nunggu indikator warna ijo lah,user interface nya ahsudahlah;2;0;2025-09-11 11:56:21;4.6.9;76;9
lebih murah untuk bertransaksi;5;0;2025-09-11 11:45:10;4.7.0;30;4
Qris 12 Jam Lebih, Gak Masuk;1;0;2025-09-11 11:40:24;4.7.0;28;6
saya sangat suka layanan BCA mobile ,tapi tadi malam saya transaksi by qris 500k tulisannya gagal tapi saldo kepotong ,tolong dibantu dong min mana uang satu2nya😭 , dalam 5 menit langsung direspon dan ditindak lanjuti , terimakasih atas fast responnya BCA Mobile🙏saya sangat puas;5;0;2025-09-11 11:33:15;;279;44
saya pakai pembayaran Qris gagal tapi saldo berkurang/ kepotong;1;0;2025-09-11 11:20:51;4.7.0;63;9
verifikasi muka susah.gagal terus. masa harus ke kantor BCA nya cma krna vermuk.. data semua sudah benar;1;0;2025-09-11 11:19:59;4.7.0;104;17
transaksi gagal dana ngurang pengembalian lama sampe seharian lebih malah sampe 2 hari;5;0;2025-09-11 11:16:00;4.7.0;86;13
saya kecewa banget sama pelayanan BCA mohon dibantu min saya pakai q ris semalem transaksi gagal tapi saldo kepotong 3x. mohon dikembalikan refund uang saya . nelp CS gak diangkat sudah habis pulsa banyak cuma disuruh dengerin lagu sampe pulsa habis kan parahhhhh;1;0;2025-09-11 11:16:00;4.7.0;263;43
saya sebagai penjual makanann di rugikakan dengan adanya eror bca pembelinya saya transaksinya pada ga masuk mereka cuman kasih bukti bahwa mutasinya telah terpotong sedangkan uang nya ga ada yang masuk sama sekali ,;1;0;2025-09-11 11:02:24;4.7.0;216;34
semenjak saldo hilang saya gak respect sama BCA..;1;0;2025-09-11 10:49:34;4.7.0;49;8
ini lagi gangguan kah BCA dari semalam transaksi qris STTS gagal tapi uang menghilang;5;0;2025-09-11 10:45:52;4.7.0;85;14
cepat;5;0;2025-09-11 10:43:28;4.6.8;5;1
Pemrosesan kegagalan dalam transaksi QR kurang dari 24 jam saldo kembali, okelah;5;0;2025-09-11 10:29:22;;80;12
ukey gk ada masalah...;5;0;2025-09-11 10:25:22;4.7.0;22;4
saya melakukan transaksi QRIS, selalu gagal.. tapi saldo saya berkurang.. gimana ini ya;1;0;2025-09-11 10:23:54;4.6.6;87;13
bca lagi kenapa si eror mulu pembayaran menggunakan Qris keterangan nya gagal pas cek mutasi udah kepotong mana sampe 2x , Halo BCA nya juga di akses gabisa dalam antrian trs sebanyak operator bca sampe gabisa nanganin yaa? parah sih kecewa pdhl nasabah setia bca;1;0;2025-09-11 10:23:08;4.6.8;263;45
mantap jiwa;5;0;2025-09-11 10:19:07;4.7.0;11;2
saya sangat kecewa sama BCA pembayaran via qris notif gagal tp saldo kepotong di kemanain woi duit orang;1;0;2025-09-11 10:15:58;4.7.0;104;18
pembayaran Qris saldo kepotong biasanya cepet balik lagi saldonya, ini udah 8 jam lebih belom balik;5;0;2025-09-11 10:04:05;4.7.0;99;16
kenapa 2 hari ini indikatornya merah trs padahl signal bagus;3;0;2025-09-11 10:00:17;4.7.0;60;10
"saya mau hub cs.nanya masalah mutasi rekening susah amat.diputer""in terus..ngabisin pulsa doang";1;0;2025-09-11 09:45:12;4.6.9;95;12
ko bisa yaa pembayaran qris gagal,namun masuk mutasi ??;1;0;2025-09-11 09:40:05;4.7.0;55;9
kacau bca, transaksi gagal saldo tetap terpotong.. di hub susah, gada respos.. kapok transaksi lewat qris lagi pake bca;1;0;2025-09-11 09:20:01;4.7.0;119;19
halo bca... saya melakukan transaksi pakai Qris transaksi gagal tapi saldo sudah kepotong sangat kecewa.;1;0;2025-09-11 09:14:49;4.7.0;104;15
Transaksi qr gagal tapi saldo terpotong cek mutasi qr tidak ada mutasi sukses dan uang gatau kemana sangat burukkk pelayanan di hubungi sangat tidak membantu;1;0;2025-09-11 09:06:04;4.7.0;157;25
"Kenapa dalam sehari saya harus mengulang"" daftar..padahal awal"" Makai BCA mobile aman"" aja..ini knp dalam 1 hari bisa 3x mau transaksi saya ga bisa login dan harus minta SMS operator untuk daftar dri awal..ketika sudah betul...gagal terus untuk login. BCA makin lama makin parah. Perbaiki kalau masih mau menjadi kepercayaan masyarakat luas parahnya lagi..setiap ada transaksi melalui q ris pasti saldo terpotong tetapi tidak sampai ke penerima. kalian maling yang parah berkedok perbankan..BCA BABI";1;13;2025-09-11 08:38:14;4.7.0;499;74
sangat kecewa masa transaksi gagal tp tetep di potong saldonya;1;0;2025-09-11 08:06:03;4.7.0;62;10
semalam saya QRIS transaksi gagal tapi saldo kepotong 755 ribu,sampe sekarang belum kembali juga saldo saya;1;0;2025-09-11 08:00:17;4.7.0;107;16
aneh qrish udah dimutasi, dan sudah memotong saldo tapi kenapa si inbox qrish gak ada catatannya mana penerima pun mengaku belum menerima. hubungi halo bca lewat aplikasi pun susah sekali.;1;0;2025-09-11 07:25:13;;188;30
kecewa banget sama BCA,3x scan qris saldo terpotong namun uang tidak masuk ke qris yg dituju,mau complain tapi semua akses online tidak bisa dihubungi,sampai saat ini saldo tidak balik juga,kayanya harus beralih ke bank lain.;1;1;2025-09-11 07:24:27;4.7.0;225;35
TRANSAKSI QRIS GAGAL, TAPI SALDO KEPOTONG 2 KALI. WOYYYY REFUND SKRG JUGA WOY!!! GUA BUTUH DUITNYA BUAT MAKAN, DUIT GUA SEGITU-SEGITUNYA. BAKAL GUA UP DI SOSMED!!!!;1;0;2025-09-11 07:07:18;;164;26
maaf sebelumnya nih admin, dari semalem masalah saya blm teratasi, transaksi gagal trus padahal saldo kepotong, tolong d atasi ya admin bca, bukan saya saja soalnya, terimakasih;1;0;2025-09-11 07:01:15;;177;27
mudah mudah dik acc;5;0;2025-09-11 06:31:22;4.7.0;19;4
knpa transaksi gagal tpi saldo kepotong? apakah bisa balik lagi saldonya?;2;0;2025-09-11 06:24:36;4.7.0;73;11
halo ini kenpa ya saya nggk bisa login. masa dari tdi mau login nggk bisa;3;0;2025-09-11 06:05:37;4.0.3;73;15
adminnn ini kenapa yaa dari 3 hari yang lalu transaksi qris kok tidak bisa, setiap kali klik qris selalu load terus. padahal lampu indikatornya hijau, internetku jga oke, aplikasi udah yg terupdate. tolong di bantuuu;3;0;2025-09-11 05:52:43;;216;35
ni gi mna transfer pake Qris malah ganguan ampe 6 kali transfer belom masuk jga dari jam 1 kurang ampe sekarang masih ganguan adeh tolong di perbaiki saldo tetap ke potong;1;0;2025-09-11 05:05:04;4.7.0;171;31
masa iya pake Qris ga kebayar karna error, tp uang kesedot. uang smpe skrng blm balik jg;1;0;2025-09-11 05:01:18;4.7.0;88;17
hari ini transaksi melalui qiris gagal tapi saldo terpotong banyak sekali.dan mutasi rekening ada .namun di inbox qiris tidak ada;1;0;2025-09-11 03:54:02;4.7.0;129;20
kecewa, q ris gagal saldo tetap terpotong ,😤, di tilep kah uangnya itu?;1;0;2025-09-11 03:49:00;4.7.0;71;13
sangat parah saya tf lewat QR saldo sudah ke potong 2x tp tidak sampai ke penerima nya, BCA gimana si gini amat sangat mengecewakan;1;0;2025-09-11 03:38:47;4.7.0;131;24
apk ga jelas udah tf dari I saku ke bca tapi kok ga ada masuk saldonya;1;0;2025-09-11 03:29:21;4.7.0;70;16
parahhhh transaksi Qris stts pending tp saldo udh terpotong dan saldo blm balik lagi udh ber jam jam. tlp CS BCA gk ada satupun yg angkat. aneh kan sekelas BCA katanya bank hebat terpercaya tapi nyata nya apa, kacauuu huuuuhhh;1;0;2025-09-11 03:09:41;4.7.0;226;40
Terimakasih sudah Di Perbaiki Respon Cepat;5;0;2025-09-11 03:02:06;4.7.0;42;6
Parah transakai gagal tapi saldo kepotong sih bca gilaaa amat;1;0;2025-09-11 02:56:23;;61;10
transaksi bayar QR gagal, tapi saldo terpotong, sekelas BCA begini amat ya, hadeuh.. kecewaaa,kecewaa...;1;0;2025-09-11 02:54:37;;104;14
BUKA QRISS GAK BISA, LAMA BANGET LOADING NYA !!;1;0;2025-09-11 02:53:48;;47;9
kak kenapa yaa tadi saya qr gagal tapi saldo kepotong;5;0;2025-09-11 02:50:06;4.7.0;53;10
kacau sih harusnya pembayaran qris kalo emng gagal harusnya saldo gausa dipotong kalo begini aga ribet haeus diurus urus dulu kacau si bca gapernah di revisi lagi padhaal udah banyak ke begini kasusnya qris saldo terpong namun ke penerima tidak masuk harusnya revisi bukan cuman diem aja kacau;1;0;2025-09-11 02:43:08;4.7.0;293;48
ini gimana transaksi gagal tapi saldo kepotong, udah nunggu 3jam kagak balik juga saldo nya;1;0;2025-09-11 02:35:53;4.7.0;91;15
kenapa ko ketika sya menggunakan fiktur QRIS pas mau bayar gagal tpi saldo malah hilang;1;0;2025-09-11 02:27:10;4.7.0;87;15
qris gagal tapi saldo kepotong, dan belum balik....;1;0;2025-09-11 02:25:03;4.7.0;51;8
pembayaran Qyuris gagal saldo kepotong saldo belum kembali;1;0;2025-09-11 02:23:44;4.7.0;58;8
duit lenyapppp ilang transaksi gagall tapi saldo berkurang di perbaiki lagi dong min, nyari duit susahhhh woy;1;0;2025-09-11 02:23:35;4.7.0;109;17
saya pembayaran qris,saldo ke potong tapi tidak terkirim ke bank tujuan. apa apaan ini bca. AYO TEMAN TEMAN MARI KITA GANTI BANK LAIN SAJA!;1;0;2025-09-11 02:22:42;4.7.0;139;24
tolong dong pihak bca . sy telah tranfer menggunakan Qris.uang sudah keluar tp mutasi tidak ada. ini sangat merugikan saya sekali. karna sy tidak memiliki bukti tranfer. tolong dong ini sudah terjadi sering kali. sy sangat kecewa;2;0;2025-09-11 02:22:16;4.7.0;229;37
min ini kenapa bayar qris masukan pin transaksi gagal tpi saldo kepotong Dan ada mutasi, balikin nya kapan;1;0;2025-09-11 02:18:59;4.7.0;106;18
ini bca kenapa ya transaksi gagal tapi saldo ke potong gimana ini min?;1;0;2025-09-11 02:18:40;4.7.0;70;13
saya sangat kecewa dengan aplikasi ini dan pihak bank, saya menggunakan qris transaksi gagal saldo tidak mencukupi dan di laporan mutasi ada tapi transaksi di inbox qris tidak ada . dan saya baca komentar ternyata banyak kendala kayak gini di BCA . sekelas BCA ternya lebih parah dari bank lain. apakah pertanda BCA mau mengambil uang rakyat juga menggunakan metode Qris .;1;0;2025-09-11 02:11:23;4.2.1;372;62
coba kalau anda sebagai IT developer yg buat ini aplikasi yang bener lah ya,QRIS terlalu sering gagal,tetapi saldo tetap kepotong.kalo gak bisa buat aplikasi yang bener berenti aja kalian.;1;0;2025-09-11 02:09:09;;188;29
pembayaran qrish gagal tp saldo terpotong;1;0;2025-09-11 02:02:17;4.7.0;41;6
ini cs bca di telponin ga ada yg angkat yaa ngabisin pulsa aja ini kayak gini pelayanan;1;0;2025-09-11 01:56:14;4.7.0;87;17
